İlan No:,İlan Tarihi:,Marka:,Seri:,Model:,Yıl:,Yakıt Tipi:,Vites Tipi:,Motor Hacmi:,Motor Gücü:,Kilometre:,car_link:,price,boya_degisen,aciklama
 15882141   , 04 Şubat 2021   , Volkswagen   , Passat   , 1.6 TDi BlueMotion Highline   , 2015   , Dizel   , Yarı Otomatik   , 1598 cc   , 120 hp   , 161.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/makam-arabasi-dis-rline-tertemizzz/15882141,  306.750 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"KEYLESS GO ( ANAHTARSIZ GİRİŞ-ÇIKIŞ-ÇALIŞTIRMA )LED MATRİX FARLARHAFIZALI KATLANIR AYNALARALACANTRA  DERİ KOLTUKLARHAFIZALI 13 BÖLGE KOLTUKLARHAFIZALI-ISITMALI VE MASAJLI KOLTUKLAR3 BÖLGE DİJİTAL KLİMAGENİŞ MULTİMEDYA EKRANISERVOTRONİK DİREKSİYONVİRAJ AYDINLATMASTATİK YÖN FARLARIBİ-XENON FARLARLED STOPLARFAR YIKAMAKARARTMALI İÇ DİKİZ AYNASIMÜZİK KUTUSU VE VİDEO OYNATMAHIZ SABİTLEYİCİHIZ SINIRLAYICIAUTO HOLDDSG 7   F1 ŞANZIMANYAĞMUR VE FAR SENSÖRLERİÖN VE ARKA KOL DAYAMA4 BÖLGE PARK SENSÖRLERİAMERİKAN PARK MODÜLÜGİZLİ ÖZELLİKLERİN AKTİVASYONUGELİŞTİRİLMİŞ MULTİFONKSİYONEL YOL BİLGİSAYARIANALOG SAAT6'LI CD CHANGERSOĞUTMALI TORPİDOUSB/AUX/6CD/SDCARD/BLUETOOTH MULTİMEDYAELEKTROMEKANİK PARK FRENİSTART-STOPERGO COMFORT ELEKTRİKLI / BEL ŞİŞİRMELİ / HAFIZALI / MASAJLI SÜRÜCÜ KOLTUĞUİÇ AMBİYANS AYDINLATMALARIDARTFORD 18"" JANTLARISITMALI YAN AYNALARÇİFT ÇIKIŞ ARKA DİFÜZÖRÖN VE ARKA BARDAKLIKLARMULTİFONKSİYONEL DERİ DİREKSİYONMULTİFONKSİYONEL MULTİMEDYA SİSTEMİ"
 16126848   , 04 Şubat 2021   , Audi   , A4   , A4 Sedan 1.4 TFSI   , 2017   , Benzin   , Yarı Otomatik   , 1395 cc   , 150 hp   , 35.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-audi-a4-sedan-1-4-tfsi/sahibinden-audi-a4-1-4-tfsi-2017-cikisli-hatasiz-tramersiz-garaj-araci/16126848,  427.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Aracım temiz sorunsuz ve tramersiz bir araçtır istediğiniz yere götürüp gösterebilirsiniz araç 2016 model olup 2017 çıkışlıdır garaj aracıdır iyi niyet garantisi devam ediyor bakımlar yetkili servisinde yapılmıştır
 16120574   , 04 Şubat 2021   , Renault   , Fluence   , 1.5 dCi Joy   , 2014   , Dizel   , Düz   , 1461 cc   , 90 hp   , 129.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-fluence-1-5-dci-joy/sahibinden-renault-fluence-1-5-dci-joy-2014-model/16120574,  124.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  497 TL  ,Aracım resimlerde görüldüğü gibidir iki parça boya vardır (sol arka-sağ ön çamurluk)harici hata boya değişen yoktur temiz aile aracıdır ev alacağım için satıyorum detaylı bilgi için arayınız.
 14918708   , 04 Şubat 2021   , Honda   , Civic   , 1.6 i-VTEC Eco Executive   , 2018   , LPG & Benzin   , Otomatik   , 1597 cc   , 125 hp   , 37.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-honda-civic-1-6-i-vtec-eco-executive/sahibinden-honda-civic-1-6-i-vtec-eco-executive-2018-model-istanbul/14918708,  242.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"Aracım 2018 11. Ay çıkışlı ve en full paket olup hasarsız,tramersiz,değişensiz,boyasız,tertemiz güvenle binebileceğiniz bir araçtır. ( f1  vites vardır)Servis bakımlı ekstralı araçtır.Ciddi alıcılara cuzi pazarlık payı vardır."
 16425593   , 04 Şubat 2021   , Renault   , Fluence   , 1.5 dCi Dynamique   , 2012   , Dizel   , Yarı Otomatik   , 1461 cc   , 110 hp   , 246.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-fluence-1-5-dci-dynamique/acil-acil-fluence-1-5-dci-dynamique-otomatik-tomtom-navi-2012-246-bin-km/16425593,  105.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Boyanmış  Sağ Ön Kapı:  Boyanmış  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Boyanmış  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  900 TL  ,"Galerici değilim galeride duruyordu geri aldım Kendim satıyorum
 
MODEL :2012
KİLOMETRE : 246000
TRAMER : 900 TL. 
DEĞİŞEN : DEĞİŞEN YOK
BOYA : SAĞ YAN KOMPLE, SOL ÖN-ARKA ÇAMURLUK,SOL ÖN KAPI
LASTİK :  KIŞLIK ÜZERİNDE
MUAYENE : 21-06-2021
STEPNE - AVADANLIK : VAR
YEDEK ANAHTAR : VAR
KİTAPÇIK : VAR
 "
 15407274   , 04 Şubat 2021   , Hyundai   , Excel   , 1.3 LS   , 1993   , LPG & Benzin   , Düz   , 1468 cc   , 71 hp   , 300.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-excel-1-3-ls/sahibinden-hyundai-excel-1-3-ls-1993-model/15407274,  20.000 TL  , Satıcı bu ilan için boya - değişen  bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz.   Tramer tutarı yok   ,Temiz aile aracı kazasıyoktur hasar kaydı yokturön camlar otomatik bagaj otomatik butun bakimlari yapildi pitir pitir araba ihtiyaçtan satilik
 15926510   , 04 Şubat 2021   , Ford   , Focus   , 1.6 TDCi Trend   , 2012   , Dizel   , Düz   , 1560 cc   , 95 hp   , 165.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-focus-1-6-tdci-trend/sahibinden-ford-focus-1-6-tdci-trend-2012-model/15926510,  136.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Aracım temiz sadece sağ ön  çamurluk sürtmeden dolayı boyalı bol ekstralı yokuş kalkış desteği hızlanınca kilitlenen kapılar trend x jantlar sis farı orta kol dayama akü sıfır lastikler sıfır muayene 2022 9 cü ay koltuk kılıfları yeni peryodik bakim yeni kısacası mazotunu  koyup gideceksiniz.ailede 2 .araba olduğu  için satıyorum bu 'nu pek kullanmıyoruz küçük polo var o kullanıyor iki senede sadece 11 bin km kullanılmıştır alana hayırlı olsun. 
 15418329   , 04 Şubat 2021   , Hyundai   , Accent Era   , 1.5 CRDi-VGT Team   , 2011   , Dizel   , Düz   , 1493 cc   , 110 hp   , 195.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-accent-era-1-5-crdi-vgt-team/sahibinden-hyundai-accent-era-1-5-crdi-vgt-team-2011-model/15418329,  87.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sol Ön Kapı:  Boyanmış  Sol Ön Çamurluk:  Değişmiş  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  4.500 TL  ,"2011 Model 1.5 Turbo Dizel
195Binde (Günlük Aktif kullanılan araçtır km değişiklik gösterebilir)
Motor Performans: %98.15
Araç Temiz, Günlük kullanılan Sorunsuz Araçtır..
Klima
Abs
Airbag
Merkezi kilit
4 Cam otomatik (Ayrıca 4 camda uzakdan kumandayla kapatılabiliyor)
Farlar beyaz led (xeonon Farlarla karıştırmayın led far muaynede sorun çıkartmıyor)
Ön arka Sis Farları (sis farı Ledli)
Amerikan Filim Camlar
Ön kol dayama
İsofix
Krom kapı kolları
krom cam çıtaları
Krom yan çıtalar
Krom kaplama aynalar
Çelik jant
Araçda Double Teyip vardır;
Geri görüş kamerası vardır(Gece Görüşlü)
Usb(torpido içi),Aux,Bluetooth,Telefon
GPS, Ayrıca Tv Modu vardır.
Tatmin edici ses sistemi ( Jemason JS-60 Max.900 watt Hoparlör)?Araç Bakımları zamanında yapılmıştır lastikler yeni temiz bakımlı araçtır
İçi Temiz deformasyon yoktur.
Muaynesi yeni yapılmıştır 2022 6. aya kadar sorunsuz
Sol ön çamurluk değişmiş, Sol kapı boyalı marşpiyer lokal boyası vardır
Hasar kaydı 4,5 civarıydı.
4X4 Araç düşündüğümden satıyorum sadece 4X4 Araçla takas olur.
Msj yolu ile ulaşabilirsiniz isteyene motor expertiz atılır."
 16088318   , 04 Şubat 2021   , Mercedes - Benz   , C   , C 200 d BlueTEC AMG   , 2016   , Dizel   , Otomatik   , 1598 cc   , 136 hp   , 95.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-mercedes-benz-c-200-d-bluetec-amg/sahibinden-mercedes-benz-c-200-d-bluetec-amg-2016-model/16088318,  435.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"2016 C 200 DIZEL İMZALI SERİ ANALOG SAATBOYASIZ,DEĞİŞENSİZ, TRAMERSİZ "
 14551480   , 04 Şubat 2021   , Fiat   , Linea   , 1.3 Multijet Easy   , 2015   , Dizel   , Düz   , 1201 - 1400 cm3   ,, 150.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-fiat-linea-1-3-multijet-easy/sahibinden-fiat-linea-1-3-multijet-easy-2015-model/14551480,  95.250 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"ARACA LÜTFEN DÜZGÜNCE BAKIP ve OKUYUP SONRA ARAYIN. 150 bin km 
Hasarsız Boyasız 
Tramer kaydı yok
Temiz aile arabası 
Içinde sigara bile içilmedi.
Aracımızın tüm  bakımları serviste yapılmıştır 
Ciddi alıcılar arasın Takas icin boşa aramayın 
Yada fiyat kırmak isteyenler aramasın 
Gayet az yakan ekonomik bir araçtır.
 
Araç resimde görüldüğü gibidir ufak bir sağ arka teker üstünde görünen ve sağ öndeçok hafif çizik var resimde dikkatlice bakarsanız görürsünüz zaten bu çok ufak bisey olduğu icin takıntısı olan aramasın ilanı inceleyip arayınız.
Pazarlık azda olsa vardır.
KESİNLİKLE HASAR KAYDI YOKTUR FİYAT KIRMAK İSTEYEN YADA CİDDİ OLMAYAN ARAMASIN kaçırılmayacak FIRSAT
 "
 15387797   , 04 Şubat 2021   , Toyota   , Corolla   , 1.6 Comfort   , 2009   , Benzin   , Düz   , 1598 cc   , 124 hp   , 330.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-toyota-corolla-1-6-comfort/sahibinden-toyota-corolla-1-6-comfort-2009-model/15387797,  106.000 TL  , Satıcı bu ilan için boya - değişen  bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz.   Tramer tutarı yok   ,Hata boya yok hasar kaydı yok lpg takılmamış km 330 binde 
 15070091   , 04 Şubat 2021   , Renault   , Megane   , 1.6 Joy   , 2017   , Benzin   , Düz   , 1598 cc   , 115 hp   , 4.600 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-megane-1-6-joy/sifir-ayarinda-4600-km-arac-satilik-alan-kazanir/15070091,  192.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Sahinden 4600 km manuel  hatasız  benzinli  araç  joy paket 2018 çıkışlı ilk sahibinden  vade takas olmaz tramer  yok arac birimleri ilk günkü gibi tertemiz  kullanım  rahatlığı  çok  seri bir segmet aile rahatlığı  ve güvenli  veren  ara cim satılık 
 16129796   , 04 Şubat 2021   , Audi   , A6   , A6 Sedan 2.0 TDI   , 2014   , Dizel   , Otomatik   , 1968 cc   , 177 hp   , 141.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi/hatasiz-tramersiz-audi-a6-sedan-limousine-paket/16129796,  485.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"F1 VİTES
START STOP
ANAHTARSIZ GİRİŞ VE ÇALIŞTIRMA​
NAVİGASYON
SAĞ SOL ELEKTRİKLİ HAFIZALI KOLTUKLAR
KOLTUK ISITMA
KATLANIR YAN AYNALAR
ARKA MAKAM PERDELER
ÇİFT BÖLGE KLİMA
VAKUMLU KAPILAR
SUNROOF
ELEKTRİKLİ BAĞAJ
FAR YIKAMA 
GERİ GÖRÜŞ KAMERA
ÖN ARKA PARK SENSÖRÜ
VS..."
 16113412   , 04 Şubat 2021   , Hyundai   , i20   , 1.4 CRDi Jump   , 2012   , Dizel   , Düz   , 1396 cc   , 90 hp   , 124.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2012-model-istanbul/16113412,  90.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Motor Kaputu:  Değişmiş  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  6.675 TL  ,Sahibinden temiz aile aracı
 15828353   , 04 Şubat 2021   , Renault   , Clio   , 1.2 Joy   , 2014   , Benzin   , Düz   , 1149 cc   , 75 hp   , 37.200 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-1-2-joy/sahibinden-clio-hatasiz/15828353,  110.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"Aracın ikinci sahibiyim.Sadece sağ alt marşpiyelde 10-15 cm kadar lokal boya vardır. Onun dışında hatasızdır . Hasar kaydı yoktur.Muayenesine bir yıldan fazla var. Muayeneden kusursuz geçti.Yedek anahtarı ve kitapçıkları vardır. Aracım çok temiz alan arkadaş gönül rahatlığıyla binecektir.Gündüz Led farıÖn arka sis farıLastik basınç sensörüYokuş kalkış desteğiHız regülatörüHız sınırlayıcıFonksiyonel direksiyonYol bilgisayarı USB,BLUETOOTH, AUXElektrikli dış dikiz aynalarKlima, Aırbag, ısofıxKartlı anahtar gibi özellikleri mevcuttur."
 14641138   , 04 Şubat 2021   , Fiat   , Linea   , 1.4 Fire Pop   , 2013   , LPG & Benzin   , Düz   , 1368 cc   , 77 hp   , 110.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-fiat-linea-1-4-fire-pop/sahibinden-fiat-linea-1-4-fire-pop-2013-model/14641138,  90.000 TL  , Satıcı bu ilan için boya - değişen  bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz.   Tramer tutarı yok   ,1.4 free pop olarak geçiyor .vize 6 ay oldu yapılmalı.tüm bakımları yapıldı.110000km de.degişen boya yok.isteyen istediği ustaya gösterebilir.expertiz raporları mevcut
 16022140   , 04 Şubat 2021   , Volkswagen   , Passat   , 1.6 FSi Comfortline   , 2006   , Benzin   , Düz   , 1598 cc   , 115 hp   , 185.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-volkswagen-passat-1-6-fsi-comfortline/sahibinden-volkswagen-passat-1-6-fsi-comfortline-2006-model/16022140,  122.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Değişmiş  Sol Arka Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  6.000 TL  ,Tüm bakımları zamanda yapılmış olup masrafsızdır.Fenni muayenesi 9. Ay LPG uyumlu motor Hasar kaydı parça parça 6 bin TL civarı 2 parça değişen 3 parça boya var Tavan kaput bagaj sol ön kapı boyasızAraç ilk sahibinden alındı. Ciddi alıcılar ulaşırsa sevinirim. Plaka bilerek gizlendi. Tüm fonksiyonu çalışır durumda Yokuş kalkış desteği Klima Far sensörü Park sensörü her şeyi faal durum daDeri döşeme yapılmıştır araca Farlar beyaz Dabıl teyp takıldı. Herkese hayırlı satışlar 
 16057541   , 04 Şubat 2021   , Fiat   , Bravo   , 1.6 SX   , 2001   , LPG & Benzin   , Düz   , 1581 cc   , 103 hp   , 278.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-fiat-bravo-1-6-sx/sahibinden-fiat-bravo-1-6-sx-2001-model/16057541,  36.000 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,Basık spor araç çalışmayan hiçbir akşamı yok kısalar zenon far resimlerde gördüğünüz gibi temiz bir araçtır gel gör al git 
 16131747   , 04 Şubat 2021   , Chevrolet   , Cruze   , 1.6 LS   , 2011   , Benzin   , Düz   , 1598 cc   , 124 hp   , 94.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2011-model/16131747,  130.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,ARACIM 2011 MODEL 1.6 BENZİN+LPG 124 HP MODELİNİN EN FULLUDUR  ORJİNAL 94 KM DEDİR. İLK SAHİBİNDEN 1  AY ONCE ALİNMİSTİR HATASIZDİR FABRİKASYONDUR HERSEYİ SONRADAN TAKİLMA UYDURMA MAZEME YOKTUR TUM BAKİLARİ SERVİSTE YAPİLMİSTİR TİK SES YOKTUR PASTA CİLA BOYA KORUMA YENİDİR CAM FİLMİ OZENLE YAPİLMİSTİR GARANTİLİ FAR VE SİS XENON VARDIRANDROİD TEYP MEVCUT  OZEL ORTABEDİK KOLTUK KİLİFLARİ VAR COK EXTRALİ ARACTİR PARA HARCANANCAK HİCBİR YERİ YOKTUR 05448072916
 15328847   , 04 Şubat 2021   , Ford   , Focus   , 1.6 TDCi Trend X   , 2017   , Dizel   , Düz   , 1560 cc   , 95 hp   , 48.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-focus-1-6-tdci-trend-x/sahibinden-hatasiz-boyasiz-ford-focus/15328847,  192.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Vizesi yeni yapıldı.Herhangi bir hatası yok.Sağ arka kapı altında el kadar çizik vardır.İstenilen servise gösterilebilir.Söylenenden başka bir şey çıkarsa tüm masraflar şahsım adıma çekilir.05362971705 bu numaradan arayabilirsiniz.
 15866870   , 04 Şubat 2021   , Audi   , A3   , A3 Sportback 1.6 Ambiente   , 2003   , LPG & Benzin   , Düz   , 1595 cc   , 101 hp   , 300.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-audi-a3-sportback-1-6-ambiente/sahibinden-audi-a3-sportback-1-6-ambiente-2003-model/15866870,  55.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Arka Kaput:  Boyanmış  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Boyanmış  Sağ Ön Kapı:  Boyanmış  Tavan:  Boyanmış  Sol Arka Kapı:  Boyanmış  Sol Ön Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  Ön Tampon:  Boyanmış  Arka Tampon:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Arac komple boyalı yaşı geregi çalışmayan aksam yok çelik jantlı lastik istiyor pazarlık yok 5 kapılı hasar kaydı 1500 küçük mevla sag kapı değişmiş motor çok iyi masrafsız araç bin ğit
